c_id,artist,track,album,song_url,filename
c03879,The Hook,อย่ากลัวการกลับมา,,http://chordtabs.in.th/song.php?song_id=3879&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0078202.png
c03881,เจี๊ยบ วรรธณา,ใครสักคน,,http://chordtabs.in.th/song.php?song_id=3881&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0003609.png
c03882,Robbies Williams,Better Man,,http://chordtabs.in.th/song.php?song_id=3882&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0078301.png
c03883,Boyd Kosiyapong,ที่ฉันรู้ ( Feat.แชมป์ ศุภวัฒน์ ),,http://chordtabs.in.th/song.php?song_id=3883&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0015538(1).png
c03884,ภูมิจิต,ตัวเราของเรา,,http://chordtabs.in.th/song.php?song_id=3884&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0070902.png
c03885,ILLSLICK,M Leg ( Feat.THAIBLOOD ),,http://chordtabs.in.th/song.php?song_id=3885&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0070504.png
c03886,Room 39,ฉันต้องคู่กับเธอ,,http://chordtabs.in.th/song.php?song_id=3886&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0065106(1).png
c03887,Room 3.50,ปาดีดั๊บ,,http://chordtabs.in.th/song.php?song_id=3887&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0072102.png
c03888,Carly Rae Jepsen,Call Me Maybe,,http://chordtabs.in.th/song.php?song_id=3888&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0078401.png
c03889,Michael Buble,Everything,,http://chordtabs.in.th/song.php?song_id=3889&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0056403.png
c03890,Adele,Set Fire To The Rain,,http://chordtabs.in.th/song.php?song_id=3890&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0069203.png
c03891,Linkin Park,Burn it Down,,http://chordtabs.in.th/song.php?song_id=3891&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0006306.png
c03892,Black Head,สวยจริง,,http://chordtabs.in.th/song.php?song_id=3892&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0007231.png
c03893,ปนัดดา & โอ๊ค สมิทธิ์,เวลาของเรา,,http://chordtabs.in.th/song.php?song_id=3893&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0078501.png
c03896,Greasy Cafe,ป่าสนในห้องหมายเลข 1,,http://chordtabs.in.th/song.php?song_id=3896&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0026611.png
c03897,Infamous,ช่วงเวลา,,http://chordtabs.in.th/song.php?song_id=3897&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0018111.png
c03898,แอ้น AF8,ฉันมากับความรัก,,http://chordtabs.in.th/song.php?song_id=3898&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c00785601.png
c03899,Boyd Kosiyapong,จะทำยังไง What will I do? ( Feat. ตู่ ภพธร ),,http://chordtabs.in.th/song.php?song_id=3899&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0015539.png
c03900,กิ่ง The Star 5,ฉันผิดที่คิดว่าเรารักกัน,,http://chordtabs.in.th/song.php?song_id=3900&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0035707.png
c03901,Eskimo Project,กอดสุดท้าย,,http://chordtabs.in.th/song.php?song_id=3901&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0026203(1).png
c03902,บางแก้ว,โสดไม่รู้ตัว,,http://chordtabs.in.th/song.php?song_id=3902&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0035104.png
c03904,อัสนี โชติกุล,พูดลอยลอย,,http://chordtabs.in.th/song.php?song_id=3904&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0014797(2).png
c03905,Musketeers,Dancing,,http://chordtabs.in.th/song.php?song_id=3905&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0026812.png
c03906,The Richman Toy,ธิดาประจำอำเภอ,,http://chordtabs.in.th/song.php?song_id=3906&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0015321(1).png
c03907,Sukhumvit 66,ขอบคุณเวลา,,http://chordtabs.in.th/song.php?song_id=3907&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0078701.png
c03908,Kick Kick,สบายดีไหม,,http://chordtabs.in.th/song.php?song_id=3908&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0078801.png
c03909,นัท AF4,หนึ่งคำที่รอ,,http://chordtabs.in.th/song.php?song_id=3909&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0062605.png
c03910,เป้ อารักษ์,ไก่,,http://chordtabs.in.th/song.php?song_id=3910&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0063106.png
c03911,Muzu,In My Room,,http://chordtabs.in.th/song.php?song_id=3911&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0007004.png
c03912,กะลา,เหตุผลข้อเดียว,,http://chordtabs.in.th/song.php?song_id=3912&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0017928.png
c03913,AB Normal,"10,000 Miles",,http://chordtabs.in.th/song.php?song_id=3913&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0008222.png
c03914,No More Tear,พักผ่อนไม่เพียงพอ,,http://chordtabs.in.th/song.php?song_id=3914&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0019816.png
c03915,Joey YuuSho Band,เพลงนี้ของเรา,,http://chordtabs.in.th/song.php?song_id=3915&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0077202.png
c03916,White Slim,ฝืนยิ้มทั้งน้ำตา,,http://chordtabs.in.th/song.php?song_id=3916&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0078901.png
c03917,Neyko & Ghoaun,จิบก่อนนอน,,http://chordtabs.in.th/song.php?song_id=3917&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0079001.png
c03918,นากา,คิดถึงเธอ,,http://chordtabs.in.th/song.php?song_id=3918&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0045102(1).png
c03919,สิงโต ที แหลม เอก,รวมที่เธอคนเดียว,,http://chordtabs.in.th/song.php?song_id=3919&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0079101.png
c03920,P.O.P.,คนที่ไม่บอกผ่าน,,http://chordtabs.in.th/song.php?song_id=3920&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005908.png
c03921,Scrubb,เช้า,,http://chordtabs.in.th/song.php?song_id=3921&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0006128.png
c03923,Oasis,Stand By Me,,http://chordtabs.in.th/song.php?song_id=3923&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0053203(1).png
c03924,ไม้เมือง,คิดถึงคนไกล,,http://chordtabs.in.th/song.php?song_id=3924&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0079301.png
c03925,ต้น ธนษิต AF8,จักรวาล,,http://chordtabs.in.th/song.php?song_id=3925&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0072902.png
c03926,ว่าน ธนกฤต,นิทรา,,http://chordtabs.in.th/song.php?song_id=3926&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0015624(1).png
c03929,Klear,คำยินดี ( Ver.2 ),,http://chordtabs.in.th/song.php?song_id=3929&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0015924.png
c03930,สกายพาส Sky Pass,น้ำใต้ศอก,,http://chordtabs.in.th/song.php?song_id=3930&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0079501.png
c03932,Parata,สบายดีไหม,,http://chordtabs.in.th/song.php?song_id=3932&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0079701.png
c03933,นิว จิ๋ว,ไม่รัก...ไม่ต้อง,,http://chordtabs.in.th/song.php?song_id=3933&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0048705.png
c03934,กลุ่มนักเรียนสถานสงเคราะห์,เรียงความเรื่องแม่,,http://chordtabs.in.th/song.php?song_id=3934&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0079801.png
c03935,Cookie & Cream,รักใช่ไหม,,http://chordtabs.in.th/song.php?song_id=3935&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0079901.png
c03936,Anything Else?,ขอ ( อีกครั้ง ),,http://chordtabs.in.th/song.php?song_id=3936&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0023103.png
c03940,Big Ass,แดนเนรมิต,,http://chordtabs.in.th/song.php?song_id=3940&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000239.png
c03941,Dr.Fuu,โรคกลัวฝน,,http://chordtabs.in.th/song.php?song_id=3941&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0011911.png
c03942,Kick Kick,รักเธอมากกว่าเมื่อวาน,,http://chordtabs.in.th/song.php?song_id=3942&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0078802.png
c03943,Polycat,จะเอาอะไร,,http://chordtabs.in.th/song.php?song_id=3943&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0072303.png
c03944,Abuse The Youth,ด้วยความจริงใจ,,http://chordtabs.in.th/song.php?song_id=3944&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0046402.png
c03945,Room 39,เกิดมาเป็นเพื่อนเธอ,,http://chordtabs.in.th/song.php?song_id=3945&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0065107.png
c03947,PSY,Gangnam Style,,http://chordtabs.in.th/song.php?song_id=3947&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0080101.png
c03948,Karamail,เคลียร์ไม่จบ,,http://chordtabs.in.th/song.php?song_id=3948&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0073303.png
c03949,เสก Loso,สุดใจ,,http://chordtabs.in.th/song.php?song_id=3949&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0013055.png
c03951,The Jukks,คิดถุง,,http://chordtabs.in.th/song.php?song_id=3951&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0063207.png
c03953,เบล สุพล,อยากให้โลกแคบลง,,http://chordtabs.in.th/song.php?song_id=3953&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0013220.png
c03955,ไอซ์ ศรัณยู,อย่าไว้ใจความเหงา,,http://chordtabs.in.th/song.php?song_id=3955&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0008506(1).png
c03956,Shade,ทางแห่งฝัน,,http://chordtabs.in.th/song.php?song_id=3956&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0080201.png
c03957,เป้ Mild & เอิ้น พิยะดา,กลัวเธอได้ยินคำว่ารัก,,http://chordtabs.in.th/song.php?song_id=3957&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0080301.png
c03958,Lula,ฉันจะกอด,,http://chordtabs.in.th/song.php?song_id=3958&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0017324.png
c03959,วัชราวลี,Avenue,,http://chordtabs.in.th/song.php?song_id=3959&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0064107.png
c03962,รวมศิลปิน Mono Music,เพิ่งรู้ว่า...รัก รัก รัก,,http://chordtabs.in.th/song.php?song_id=3962&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0080401.png
c03963,Greasy Cafe,หยดน้ำ,,http://chordtabs.in.th/song.php?song_id=3963&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0026613.png
c03964,Fool's Garden,Lemon Tree,,http://chordtabs.in.th/song.php?song_id=3964&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0080501.png
c03965,The Yers,ลืมไปก่อน,,http://chordtabs.in.th/song.php?song_id=3965&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0067506.png
c03966,Bankk Clash,ทำไม ได้แต่บอกทำไม,,http://chordtabs.in.th/song.php?song_id=3966&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0080601.png
c03971,ตู่ ภพธร,ทุกเมื่อเพื่อเธอ,,http://chordtabs.in.th/song.php?song_id=3971&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0042806.png
c03972,Lipta,ไม่ต้องกลัว,,http://chordtabs.in.th/song.php?song_id=3972&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0022713(1).png
c03974,แบง ธนศักดิ์,สุดทางรัก,,http://chordtabs.in.th/song.php?song_id=3974&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0080901.png
c03975,P.O.P.,คนที่เดินผ่าน,,http://chordtabs.in.th/song.php?song_id=3975&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005909.png
c03979,Vertical Mind,เพียงสิ่งเดียว,,http://chordtabs.in.th/song.php?song_id=3979&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0081001.png
c03980,Getsunova,ไกลแค่ไหน คือ ใกล้,,http://chordtabs.in.th/song.php?song_id=3980&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0026307.png
c03981,Lipta,แค่รู้ว่ารัก,,http://chordtabs.in.th/song.php?song_id=3981&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0022714.png
c03983,เจนนิเฟอร์ คิ้ม,คนไกลๆ,,http://chordtabs.in.th/song.php?song_id=3983&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0013306.png
c03986,ป๊อบ Calories blah blah,ไม่มีใคร ยังไงก็มีเธอ,,http://chordtabs.in.th/song.php?song_id=3986&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0012521(1).png
c03987,Mr.Team,คนใหม่,,http://chordtabs.in.th/song.php?song_id=3987&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0024703.png
c03988,Mr.Team,ถ้า,,http://chordtabs.in.th/song.php?song_id=3988&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0024704.png
c03989,เจมส์ เรืองศักดิ์,เรื่องธรรมดา,,http://chordtabs.in.th/song.php?song_id=3989&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0041702.png
c03991,25 Hours,Lady,,http://chordtabs.in.th/song.php?song_id=3991&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0030726.png
c03992,Mild,กรรมตามสนอง,,http://chordtabs.in.th/song.php?song_id=3992&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0017430.png
c03993,หรั่ง ร็อคเคสตร้า,หลอกใช้,,http://chordtabs.in.th/song.php?song_id=3993&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0081201.png
c03994,อัทธ์  ( PROJECT  LOVE PILL ),วน,,http://chordtabs.in.th/song.php?song_id=3994&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0081301.png
c03995,So Cool,เธอสวยขาด,,http://chordtabs.in.th/song.php?song_id=3995&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0008728.png
c03996,Black Vanilla,คนคั่นเวลา,,http://chordtabs.in.th/song.php?song_id=3996&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0011311.png
c03997,So Cool,กด Love,,http://chordtabs.in.th/song.php?song_id=3997&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0008729.png
c03998,Greasy Cafe,ความเลือนลาง,,http://chordtabs.in.th/song.php?song_id=3998&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0026614.png
c03999,นภ พรชำนิ,ผมแอบชอบคุณอยู่,,http://chordtabs.in.th/song.php?song_id=3999&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0016403.png
c04000,โอ้ เสกสรร,Tell Your World,,http://chordtabs.in.th/song.php?song_id=4000&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0045003.png
c04001,"พีท , วิน Groovinman",ยังไง ยังไง,,http://chordtabs.in.th/song.php?song_id=4001&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0081401.png
c04002,จีน กษิดิศ,รักสนุก,,http://chordtabs.in.th/song.php?song_id=4002&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0081501.png
c04003,Bodyslam,ชีวิตเป็นของเรา ( นั่งเล่น Version ),,http://chordtabs.in.th/song.php?song_id=4003&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0002152.png
c04004,มาช่า,อีกคนที่รักเธอ,,http://chordtabs.in.th/song.php?song_id=4004&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0025804.png
c04005,อ๊อฟ ปองศักดิ์,จากคนรักเก่า,,http://chordtabs.in.th/song.php?song_id=4005&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0009917.png
c04010,Greasy Cafe,คำตอบ,,http://chordtabs.in.th/song.php?song_id=4010&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0026615.png
c04013,SPF,เสียงเพลงในใจฉัน,,http://chordtabs.in.th/song.php?song_id=4013&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0081701.png
c04014,สิงโต นำโชค,อยู่ต่อเลยได้ไหม,,http://chordtabs.in.th/song.php?song_id=4014&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0059513.png
c04015,Cocktail,คุกเข่า,,http://chordtabs.in.th/song.php?song_id=4015&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0027610.png
c04016,โต๋,จากใจที่เคยแตกสลาย,,http://chordtabs.in.th/song.php?song_id=4016&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4016.png
c04018,เฟรม AF8,วันเดียว,,http://chordtabs.in.th/song.php?song_id=4018&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4018.png
c04020,Big Ass,เท่าที่มี,,http://chordtabs.in.th/song.php?song_id=4020&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4020.png
c04021,ILLSLICK,ความทรงจำ,,http://chordtabs.in.th/song.php?song_id=4021&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4021.png
c04023,Scrubb,รักนิรันดร์,,http://chordtabs.in.th/song.php?song_id=4023&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4023.png
c04024,Radio Garden,คนไหนไม่สำคัญ,,http://chordtabs.in.th/song.php?song_id=4024&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4024.png
c04026,Lasthoper,รอการพบเจอ,,http://chordtabs.in.th/song.php?song_id=4026&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4026.png
c04029,Spoonfulz,กังวล,,http://chordtabs.in.th/song.php?song_id=4029&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4029.png
c04033,ไท ธนาวุฒิ,ข้ามันลูกทุ่ง,,http://chordtabs.in.th/song.php?song_id=4033&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4033.png
c04035,พีท พีระ เทศวิศาล,ผ่านมาให้แค่จำ,,http://chordtabs.in.th/song.php?song_id=4035&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4035.png
c04036,อ๊อฟ ปองศักดิ์,อย่าใกล้กันเลย,,http://chordtabs.in.th/song.php?song_id=4036&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4036.png
c04037,พงษ์สิทธิ์ คัมภีร์,อยู่อย่างสิงห์,,http://chordtabs.in.th/song.php?song_id=4037&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4037.png
c04038,เคลิ้ม,ใจเธอรู้ดี,,http://chordtabs.in.th/song.php?song_id=4038&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4038.png
c04040,ครูบิ๊ก( JAM JUN Project),อยากอกหัก,,http://chordtabs.in.th/song.php?song_id=4040&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4040.png
c04041,yellow fang,เพลงเก็บผ้า,,http://chordtabs.in.th/song.php?song_id=4041&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4041.png
c04042,Walrus,Homeless,,http://chordtabs.in.th/song.php?song_id=4042&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4042.png
c04044,Retrospect,เจ็บกว่าคือฉัน,,http://chordtabs.in.th/song.php?song_id=4044&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4044.png
c04045,ILLSLICK,กอด,,http://chordtabs.in.th/song.php?song_id=4045&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4045.png
c04046,Black Head,วายร้าย,,http://chordtabs.in.th/song.php?song_id=4046&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4046.png
c04052,Flame,จุดธูปบอกแม่,,http://chordtabs.in.th/song.php?song_id=4052&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4052.png
c04056,Tattoo Colour,ยกมือขึ้น,,http://chordtabs.in.th/song.php?song_id=4056&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4056.png
c04057,Stamp,อย่าหยุด,,http://chordtabs.in.th/song.php?song_id=4057&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4057.png
c04058,Room 39,รักใครไม่ได้อีก,,http://chordtabs.in.th/song.php?song_id=4058&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4058.png
c04059,Soul After Six,เวลา,,http://chordtabs.in.th/song.php?song_id=4059&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4059.png
c04063,FiFi BLAKE,เจ็บทำไมไม่รู้,,http://chordtabs.in.th/song.php?song_id=4063&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4063.png
c04064,Better Weather,แค่เท่านั้น,,http://chordtabs.in.th/song.php?song_id=4064&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4064.png
c04068,Stamp,"โอม จง เงย ( Feat.ตู่ ภพธร , Joey Boy )",,http://chordtabs.in.th/song.php?song_id=4068&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4068.png
c04069,ตู่ ภพธร,พูดทำไม,,http://chordtabs.in.th/song.php?song_id=4069&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4069.png
c04070,คชา AF8,แค่ของเลียนแบบ,,http://chordtabs.in.th/song.php?song_id=4070&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4070.png
c04071,Mr.Sunday,กี่ร้อยวัน,,http://chordtabs.in.th/song.php?song_id=4071&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4071.png
c04076,ArtFloor,ไม่เคยจากกัน,,http://chordtabs.in.th/song.php?song_id=4076&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4076.png
c04077,FiFi BLAKE,สุดท้ายก็ต้องยอม,,http://chordtabs.in.th/song.php?song_id=4077&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4077.png
c04080,Lomosonic,ความรู้สึกของวันนี้ (Felt),,http://chordtabs.in.th/song.php?song_id=4080&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4080.png
c04083,2pcs.,อะไรก็ได้,,http://chordtabs.in.th/song.php?song_id=4083&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4083.png
c04084,Cairotera Club Feat.Cake,รู้เเล้ว,,http://chordtabs.in.th/song.php?song_id=4084&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4084.png
c04087,Season Five,Event,,http://chordtabs.in.th/song.php?song_id=4087&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4087.png
c04090,คาวบอย,เจ็บจุงเบย Feat.Mr.Bryan,,http://chordtabs.in.th/song.php?song_id=4090&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4090.png
c04091,กันต์ กานต์,ช่วยตัวเอง,,http://chordtabs.in.th/song.php?song_id=4091&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4091.png
c04092,เนส AF9,เพลงแห่งหัวใจ,,http://chordtabs.in.th/song.php?song_id=4092&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4092.png
c04095,Natural Sense,ไม่สำคัญอะไร,,http://chordtabs.in.th/song.php?song_id=4095&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4095.png
c04097,Mild,KEEP IT 100 (Feat.THAITANIUM),,http://chordtabs.in.th/song.php?song_id=4097&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4097.png
c04098,APPLE GIRLS BAND,ความโสดทำให้รถติด (Feat.แสตมป์ อภิวัชร์),,http://chordtabs.in.th/song.php?song_id=4098&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4098.png
c04099,แก้ม วิชญาณี The Star,เมื่อสองเราได้พบกัน,,http://chordtabs.in.th/song.php?song_id=4099&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4099.png
c04100,ว่าน ธนกฤต,ยิ่งดู ยิ่งดี,,http://chordtabs.in.th/song.php?song_id=4100&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4100.png
c04101,บี พีระพัฒน์,รู้,,http://chordtabs.in.th/song.php?song_id=4101&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4101.png
c04103,เบลล์ นันทิตา,รักคนรอ,,http://chordtabs.in.th/song.php?song_id=4103&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4103.png
c04104,สมเกียรติ,อาย,,http://chordtabs.in.th/song.php?song_id=4104&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4104.png
c04105,บอล Mic Idol,อยากมีใครสักคน,,http://chordtabs.in.th/song.php?song_id=4105&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4105.png
c04107,นิว จิ๋ว,ถ้าไม่ฟังจะถามทำไม,,http://chordtabs.in.th/song.php?song_id=4107&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4107.png
c04109,แมว จิระศักดิ์,รู้...ว่าต้องลืม,,http://chordtabs.in.th/song.php?song_id=4109&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4109.png
c04113,Yes'sir Days,แผลที่ไม่มีวันหาย,,http://chordtabs.in.th/song.php?song_id=4113&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4113.png
c04114,เก่ง ธชย The Voice,ทศกัณฐ์มานะ,,http://chordtabs.in.th/song.php?song_id=4114&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4114.png
c04122,Sensitive Area,ไม่เคยเตรียมใจ,,http://chordtabs.in.th/song.php?song_id=4122&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4122.png
c04123,TONG & JENNIE,สักวันที่ฉันมีเธอ,,http://chordtabs.in.th/song.php?song_id=4123&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4123.png
c04124,คิง พิเชษฐ์ บัวขำ The Voice,ผู้ชายที่มีความสุขที่สุดในโลก,,http://chordtabs.in.th/song.php?song_id=4124&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4124.png
c04125,ต๊ะ ตระการ The Voice,นักร้องคนเก่า,,http://chordtabs.in.th/song.php?song_id=4125&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4125.png
c04126,นนท์ ธนนท์ The Voice,ยังไม่เคย,,http://chordtabs.in.th/song.php?song_id=4126&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4126.png
c04129,Shade,รอพี่ก่อน,,http://chordtabs.in.th/song.php?song_id=4129&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4129.png
c04131,Natural Sense,หนึ่งเหตุผลของคนรอ,,http://chordtabs.in.th/song.php?song_id=4131&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4131.png
c04133,ฟิล์ม รัฐภูมิ,น้ำไหลที่ตา แต่เจ็บที่ใจ,,http://chordtabs.in.th/song.php?song_id=4133&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4133.png
c04134,Summer Stop,อยากฟัง,,http://chordtabs.in.th/song.php?song_id=4134&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4134.png
